id_pedido,data,hora,dia_semana,loja,categoria_loja,produto,complexidade_preparo,horario_pico,pedidos_hora_loja,tempo_preparo_min,tempo_entrega_min,distancia_km,quantidade,valor_unitario,valor_total,taxa_entrega,desconto,valor_final,forma_pagamento,status_pedido,regiao_entrega,cliente_gostou
4160,2025-03-11,10:11,Tuesday,Fit Green,Saudável,Salada,Média,Não,16,31,45.0,4.5,5,16.01,80.05,4.05,18.27,65.83,Vale Refeição,Cancelado,Centro,Sim
6024,2025-03-06,11:49,Thursday,Mercado Fácil,Mercado,Macarrão,Média,Sim,58,39,75.0,9.28,2,62.2,124.4,12.96,8.59,128.77,Vale Refeição,Cancelado,Centro,Sim
9437,2025-04-14,21:07,Monday,Pastel do Centro,Lanches,Coxinha,Baixa,Sim,50,22,60.0,2.39,3,66.31,198.93,1.68,4.42,196.19,Cartão Crédito,Cancelado,Centro,Não
111,2025-02-10,23:32,Monday,Mercado Fácil,Mercado,Feijão,Média,Não,19,35,73.0,9.17,3,48.78,146.34,7.86,13.72,140.48,Pix,Entregue,Zona Sul,Sim
2197,2025-02-18,21:30,Tuesday,Café Aroma,Cafeteria,Torta,Baixa,Sim,66,24,62.0,7.92,1,15.42,15.42,2.62,29.64,-11.6,Pix,Em Transporte,Centro,Não
8421,2025-06-20,10:00,Friday,Doce Sabor,Sobremesas,Brownie,Baixa,Não,17,21,37.0,12.52,5,68.56,342.8,7.05,7.58,342.27,,Em Transporte,Zona Oeste,Sim
1603,2025-01-14,08:51,Tuesday,Farmácia Vida,Farmácia,Shampoo,Baixa,Não,10,5,19.0,3.98,4,68.88,275.52,11.21,16.65,270.08,Cartão Débito,Em Transporte,Zona Sul,Sim
3334,2025-02-06,14:37,Thursday,Mercado Fácil,Mercado,Macarrão,Média,Não,15,45,55.0,1.08,2,14.0,28.0,2.41,28.02,2.39,Pix,Entregue,Centro,Sim
5061,2025-05-15,20:31,Thursday,Farmácia Vida,Farmácia,Sabonete,Baixa,Sim,60,19,31.0,10.14,1,10.48,10.48,0.9,17.57,-6.19,Cartão Crédito,Entregue,Zona Leste,Não
7592,2025-05-08,09:12,Thursday,Fit Green,Saudável,Wrap Frango,Média,Não,5,37,55.0,8.64,3,56.59,169.77,18.68,11.29,177.16,Cartão Débito,Entregue,Zona Oeste,Não
7507,2025-03-14,10:39,Friday,Farmácia Vida,Farmácia,Sabonete,Baixa,Não,17,7,32.0,2.08,4,21.2,84.8,9.42,29.16,65.06,Cartão Crédito,Entregue,Centro,Sim
4879,2025-01-06,18:09,Monday,Doce Sabor,Sobremesas,Pudim,Baixa,Sim,79,14,28.0,12.04,4,86.83,347.32,15.37,12.35,350.34,,Cancelado,Zona Leste,Não
2936,2025-05-03,08:13,Saturday,Burger House,Hamburgueria,Batata Frita,Média,Não,19,35,51.0,10.63,1,20.58,20.58,11.04,16.65,14.97,Dinheiro,Cancelado,Zona Norte,Sim
3512,2025-03-25,20:12,Tuesday,Churras Grill,Churrasco,Costela,Alta,Sim,71,39,121.0,1.7,3,44.64,133.92,7.94,22.99,118.87,Dinheiro,Em Transporte,Zona Oeste,Não
7820,2025-01-24,18:04,Friday,Pastel do Centro,Lanches,Pastel Carne,Baixa,Sim,56,14,34.0,12.89,2,10.32,20.64,11.34,18.97,13.01,Vale Refeição,Em Transporte,Zona Oeste,Não
1404,2025-02-16,15:20,Sunday,Sushi Express,Japonesa,Yakissoba,Alta,Não,23,59,98.0,5.22,1,37.79,37.79,2.76,11.53,29.02,Cartão Crédito,Cancelado,Zona Leste,Não
8626,2025-06-14,18:45,Saturday,Doce Sabor,Sobremesas,Pudim,Baixa,Sim,44,8,45.0,6.06,3,60.71,182.13,1.22,16.08,167.27,Cartão Débito,Cancelado,Zona Oeste,Sim
6604,2025-04-19,17:37,Saturday,Café Aroma,Cafeteria,Pão Queijo,Baixa,Não,8,12,52.0,8.09,2,69.39,138.78,0.94,20.65,119.07,Cartão Débito,Cancelado,Zona Oeste,Sim
9214,2025-01-21,21:43,Tuesday,Mercado Fácil,Mercado,Leite,Média,Sim,59,30,46.0,8.7,1,63.71,63.71,5.89,7.17,62.43,Cartão Débito,Cancelado,,Sim
9962,2025-03-25,15:55,Tuesday,Pizza Mania,Pizzaria,Lasanha,Alta,Não,12,55,88.0,6.41,5,50.19,250.95,5.33,26.89,229.39,Pix,Cancelado,Zona Norte,Não
949,2025-01-13,16:00,Monday,Farmácia Vida,Farmácia,Sabonete,Baixa,Não,18,19,34.0,2.55,1,72.07,72.07,14.97,15.73,71.31,Cartão Débito,Entregue,,Sim
6255,2025-04-26,23:05,Saturday,Pastel do Centro,Lanches,Pastel Queijo,Baixa,Não,13,10,31.0,1.72,3,82.02,246.06,13.63,25.41,234.28,Cartão Crédito,Cancelado,Zona Norte,Sim
8728,2025-05-24,13:57,Saturday,Mercado Fácil,Mercado,Feijão,Média,Sim,78,25,42.0,2.32,5,20.31,101.55,18.13,5.56,114.12,Pix,Entregue,Zona Sul,Sim
1536,2025-05-06,19:43,Tuesday,Doce Sabor,Sobremesas,Açaí,Baixa,Sim,55,15,54.0,6.96,4,58.31,233.24,5.2,13.24,225.2,Cartão Crédito,Cancelado,Zona Oeste,Sim
2879,2025-06-16,09:21,Monday,Churras Grill,Churrasco,Espetinho,Alta,Não,6,38,65.0,11.66,2,11.53,23.06,3.74,1.44,25.36,Pix,Cancelado,Zona Sul,Sim
5141,2025-01-29,17:08,Wednesday,Farmácia Vida,Farmácia,Shampoo,Baixa,Não,16,12,42.0,11.06,2,42.44,84.88,18.16,25.58,77.46,Dinheiro,Cancelado,Zona Leste,Sim
9465,2025-03-18,19:48,Tuesday,Farmácia Vida,Farmácia,Shampoo,Baixa,Sim,34,7,25.0,3.48,1,67.93,67.93,4.56,7.13,65.36,Cartão Crédito,Em Transporte,Centro,Sim
6308,2025-05-02,08:47,Friday,Mercado Fácil,Mercado,Arroz,Média,Não,7,28,65.0,14.81,2,14.31,28.62,13.76,4.09,38.29,Pix,Em Transporte,Zona Oeste,Sim
3653,2025-03-08,18:41,Saturday,Pizza Mania,Pizzaria,Pizza Mussarela,Alta,Sim,75,60,115.0,10.05,1,20.13,20.13,0.46,10.83,9.76,Pix,Em Transporte,Zona Sul,Não
2430,2025-06-07,10:22,Saturday,Sushi Express,Japonesa,Hot Roll,Alta,Não,5,46,62.0,1.7,4,31.79,127.16,12.78,7.35,132.59,Cartão Crédito,Entregue,Zona Oeste,Não
6341,2025-06-21,12:37,Saturday,Churras Grill,Churrasco,Churrasco Premium,Alta,Sim,43,61,78.0,10.19,1,67.89,67.89,10.26,28.29,49.86,pix ,Em Transporte,Zona Norte,Sim
5409,2025-03-17,15:50,Monday,Pizza Mania,Pizzaria,Lasanha,Alta,Não,20,69,105.0,11.99,2,76.45,152.9,3.42,23.63,132.69,Dinheiro,Em Transporte,Zona Norte,Não
3648,2025-02-20,13:12,Thursday,Doce Sabor,Sobremesas,Açaí,Baixa,Sim,73,21,39.0,7.37,1,59.06,59.06,3.74,11.86,50.94,Cartão Débito,Em Transporte,Zona Oeste,Sim
7542,2025-05-04,10:49,Sunday,Churras Grill,Churrasco,Costela,Alta,Não,9,41,70.0,11.03,4,73.21,292.84,6.21,20.68,278.37,Vale Refeição,Entregue,Zona Norte,Sim
3216,2025-04-30,13:12,Wednesday,Churras Grill,Churrasco,Marmita,Alta,Sim,71,36,111.0,4.51,5,10.58,52.9,15.75,21.7,46.95,Pix,Entregue,Centro,Não
239,2025-05-10,20:26,Saturday,Café Aroma,Cafeteria,Café Expresso,Baixa,Sim,68,12,30.0,10.8,4,87.01,348.04,9.06,4.0,353.1,Dinheiro,Cancelado,Zona Oeste,Sim
6256,2025-03-29,21:36,Saturday,Pizza Mania,Pizzaria,Pizza Mussarela,Alta,Sim,79,59,104.0,14.41,3,85.93,257.79,12.12,10.68,259.23,Vale Refeição,Cancelado,Centro,Sim
9527,2025-06-08,09:36,Sunday,Pastel do Centro,Lanches,Pastel Queijo,Baixa,Não,7,18,29.0,3.01,4,24.29,97.16,5.3,1.03,101.43,Dinheiro,Entregue,Zona Oeste,Sim
9715,2025-04-30,22:13,Wednesday,Pastel do Centro,Lanches,Pastel Queijo,Baixa,Não,13,5,28.0,11.83,5,49.13,245.65,4.51,5.72,244.44,,Cancelado,,Sim
4764,2025-06-17,14:17,Tuesday,Pastel do Centro,Lanches,Coxinha,Baixa,Não,25,7,18.0,14.6,3,77.9,233.7,9.75,20.31,223.14,Cartão Débito,Entregue,Centro,Sim
400,2025-03-08,13:37,Saturday,Café Aroma,Cafeteria,Cappuccino,Baixa,Sim,33,9,29.0,13.77,4,80.02,320.08,3.27,8.18,315.17,Cartão Débito,Entregue,Zona Sul,Sim
5715,2025-06-07,15:43,Saturday,Churras Grill,Churrasco,Costela,Alta,Não,12,42,72.0,11.96,3,82.96,248.88,14.33,22.84,240.37,Dinheiro,Entregue,Zona Sul,Sim
7314,2025-06-16,18:19,Monday,Burger House,Hamburgueria,Milk Shake,Média,Sim,61,39,54.0,1.7,4,33.6,134.4,13.46,16.7,131.16,Cartão Crédito,Cancelado,Centro,Não
1718,2025-06-19,23:27,Thursday,Burger House,Hamburgueria,Combo Burger,Média,Não,8,37,54.0,10.65,4,38.93,155.72,7.46,14.5,148.68,Pix,Em Transporte,Zona Leste,Sim
142,2025-05-17,21:00,Saturday,Burger House,Hamburgueria,X-Burger,Média,Sim,31,36,69.0,14.16,3,51.93,155.79,10.04,20.94,144.89,Cartão Crédito,Entregue,Centro,Sim
9917,2025-03-20,20:07,Thursday,Burger House,Hamburgueria,X-Burger,Média,Sim,36,36,57.0,14.81,3,60.13,180.39,16.09,16.21,180.27,Vale Refeição,Cancelado,Zona Sul,Sim
6813,2025-02-22,08:38,Saturday,Pastel do Centro,Lanches,Pastel Queijo,Baixa,Não,21,25,,8.67,1,23.26,23.26,15.0,10.82,27.44,Dinheiro,Em Transporte,Zona Oeste,Sim
4054,2025-02-18,16:58,Tuesday,Churras Grill,Churrasco,Marmita,Alta,Não,24,54,94.0,3.23,1,34.15,34.15,3.61,22.23,15.53,Vale Refeição,Cancelado,Zona Leste,Não
4604,2025-01-25,23:26,Saturday,Doce Sabor,Sobremesas,Pudim,Baixa,Não,5,24,49.0,5.17,1,24.44,24.44,9.61,18.7,15.35,Cartão Débito,Cancelado,Centro,Sim
4574,2025-01-17,23:09,Friday,Pastel do Centro,Lanches,Caldo Cana,Baixa,Não,20,20,59.0,5.54,3,69.94,209.82,2.26,3.95,208.13,Cartão Débito,Cancelado,,Sim
8798,2025-04-23,17:49,Wednesday,Café Aroma,Cafeteria,Café Expresso,Baixa,Não,6,21,43.0,13.18,4,61.02,244.08,17.3,7.01,254.37,Pix,Entregue,Centro,Sim
5102,2025-03-09,21:33,Sunday,Café Aroma,Cafeteria,Torta,Baixa,Sim,48,21,59.0,3.16,1,65.55,65.55,7.18,19.94,52.79,Cartão Crédito,Cancelado,Zona Oeste,Não
277,2025-05-08,14:15,Thursday,Sushi Express,Japonesa,Temaki,Alta,Não,12,51,67.0,13.88,2,24.63,49.26,12.37,4.68,56.95,Vale Refeição,Em Transporte,Centro,Sim
3908,2025-02-26,14:02,Wednesday,Café Aroma,Cafeteria,Pão Queijo,Baixa,Não,24,25,61.0,14.18,1,23.44,23.44,12.09,18.91,16.62,Vale Refeição,Entregue,Zona Norte,Sim
520,2025-01-18,18:01,Saturday,Mercado Fácil,Mercado,Macarrão,Média,Sim,68,38,62.0,1.3,4,49.9,199.6,10.07,21.14,188.53,Pix,Cancelado,Zona Norte,Sim
5925,2025-05-04,16:03,Sunday,Farmácia Vida,Farmácia,Dipirona,Baixa,Não,17,9,33.0,5.33,5,25.98,129.9,9.31,24.25,114.96,Dinheiro,Em Transporte,,Sim
8184,2025-02-14,17:42,Friday,Pastel do Centro,Lanches,Coxinha,Baixa,Não,16,23,61.0,4.92,2,52.46,104.92,4.72,22.46,87.18,Cartão Débito,Cancelado,Centro,Sim
8431,2025-04-04,09:28,Friday,Pizza Mania,Pizzaria,Pizza Frango,Alta,Não,19,65,91.0,7.9,1,81.75,81.75,2.9,26.48,58.17,Cartão Crédito,Cancelado,Zona Leste,Sim
246,2025-05-10,13:26,Saturday,Churras Grill,Churrasco,Espetinho,Alta,Sim,64,69,113.0,11.54,3,26.14,78.42,6.64,10.82,74.24,Dinheiro,Cancelado,Zona Oeste,Sim
5484,2025-01-28,13:43,Tuesday,Fit Green,Saudável,Wrap Frango,Média,Sim,77,39,52.0,3.2,2,14.09,28.18,11.17,22.66,16.69,Vale Refeição,Cancelado,Zona Leste,Sim
5325,2025-04-02,15:39,Wednesday,Mercado Fácil,Mercado,Feijão,Média,Não,24,30,44.0,2.2,3,49.14,147.42,18.32,25.88,139.86,Pix,Entregue,Zona Oeste,Sim
185,2025-05-29,11:32,Thursday,Fit Green,Saudável,Salada,Média,Sim,38,40,76.0,4.65,4,14.14,56.56,8.7,28.93,36.33,Cartão Débito,Cancelado,,Sim
2365,2025-01-16,16:13,Thursday,Fit Green,Saudável,Wrap Frango,Média,Não,19,33,49.0,2.73,1,51.43,51.43,8.07,14.82,44.68,,Cancelado,Zona Sul,Sim
4308,2025-05-26,12:44,Monday,Sushi Express,Japonesa,Yakissoba,Alta,Sim,79,35,98.0,10.19,2,84.74,169.48,2.89,20.35,152.02,Cartão Crédito,Entregue,Zona Norte,Não
5440,2025-03-14,15:18,Friday,Churras Grill,Churrasco,Costela,Alta,Não,15,46,56.0,3.42,2,81.97,163.94,4.91,26.31,142.54,Vale Refeição,Entregue,Zona Norte,Sim
309,2025-06-12,20:03,Thursday,Doce Sabor,Sobremesas,Brownie,Baixa,Sim,49,21,32.0,11.24,3,52.27,156.81,10.05,6.62,160.24,Vale Refeição,Cancelado,Zona Oeste,Sim
8801,2025-01-31,23:15,Friday,Pastel do Centro,Lanches,Pastel Queijo,Baixa,Não,19,6,24.0,6.14,3,70.34,211.02,10.45,9.96,211.51,Vale Refeição,Em Transporte,Centro,Sim
5735,2025-03-04,22:06,Tuesday,Pizza Mania,Pizzaria,Pizza Calabresa,Alta,Não,22,50,69.0,13.3,5,62.15,310.75,19.04,22.28,307.51,Pix,Entregue,Zona Leste,Sim
7751,2025-01-26,19:56,Sunday,Churras Grill,Churrasco,Espetinho,Alta,Sim,72,66,122.0,6.79,3,17.4,52.2,8.46,2.07,58.59,Cartão Débito,Entregue,Zona Leste,Não
2414,2025-01-31,13:18,Friday,Pizza Mania,Pizzaria,Pizza Frango,Alta,Sim,79,49,102.0,5.88,4,49.04,196.16,15.65,22.06,189.75,Cartão Crédito,Cancelado,Zona Oeste,Sim
1781,2025-06-20,14:36,Friday,Burger House,Hamburgueria,X-Burger,Média,Não,20,32,62.0,1.18,4,27.43,109.72,2.7,11.33,101.09,Cartão Débito,Entregue,Zona Oeste,Sim
9947,2025-02-06,10:00,Thursday,Café Aroma,Cafeteria,Café Expresso,Baixa,Não,13,20,40.0,10.53,4,71.79,287.16,12.49,16.71,282.94,Cartão Crédito,Em Transporte,Centro,Sim
8166,2025-05-24,22:40,Saturday,Sushi Express,Japonesa,Temaki,Alta,Não,5,69,101.0,11.57,1,63.96,63.96,10.3,6.05,68.21,,Cancelado,Zona Sul,Sim
708,2025-04-05,20:59,Saturday,Pastel do Centro,Lanches,Caldo Cana,Baixa,Sim,46,22,49.0,2.43,2,14.35,28.7,14.61,8.4,34.91,Dinheiro,Em Transporte,Zona Leste,Sim
7202,2025-01-19,11:18,Sunday,Pizza Mania,Pizzaria,Pizza Mussarela,Alta,Sim,68,43,121.0,12.85,2,30.67,61.34,12.39,2.74,70.99,Dinheiro,Em Transporte,Zona Sul,Não
1579,2025-02-01,11:46,Saturday,Doce Sabor,Sobremesas,Brownie,Baixa,Sim,39,15,,9.0,1,13.23,13.23,16.71,1.08,28.86,Pix,Cancelado,Zona Oeste,Sim
3798,2025-01-26,20:45,Sunday,Mercado Fácil,Mercado,Feijão,Média,Sim,50,22,44.0,4.75,3,72.99,218.97,1.97,19.85,201.09,Pix,Entregue,Zona Oeste,Sim
2525,2025-06-27,17:08,Friday,Farmácia Vida,Farmácia,Sabonete,Baixa,Não,14,18,45.0,11.75,3,84.4,253.2,7.2,23.68,236.72,Cartão Débito,Entregue,Zona Oeste,Sim
60,2025-04-27,17:12,Sunday,Pastel do Centro,Lanches,Caldo Cana,Baixa,Não,17,20,33.0,12.62,2,39.27,78.54,5.92,20.98,63.48,Vale Refeição,Cancelado,Centro,Sim
7860,2025-02-23,13:09,Sunday,Café Aroma,Cafeteria,Torta,Baixa,Sim,52,23,49.0,14.52,3,25.17,75.51,3.1,11.7,66.91,Dinheiro,Entregue,Zona Oeste,Não
7261,2025-02-02,20:19,Sunday,Mercado Fácil,Mercado,Feijão,Média,Sim,68,34,71.0,2.66,1,1875.3600000000001,1875.36,1.64,5.32,1871.68,Dinheiro,Em Transporte,Centro,Sim
3981,2025-05-24,19:25,Saturday,Doce Sabor,Sobremesas,Açaí,Baixa,Sim,65,25,42.0,1.84,4,54.83,219.32,8.95,21.95,206.32,Pix,Cancelado,Centro,Sim
2444,2025-06-21,09:32,Saturday,Café Aroma,Cafeteria,Torta,Baixa,Não,21,14,24.0,3.74,4,35.01,140.04,4.01,16.52,127.53,Vale Refeição,Cancelado,Zona Oeste,Sim
5520,2025-04-05,12:13,Saturday,Doce Sabor,Sobremesas,Brownie,Baixa,Sim,53,10,41.0,10.56,3,24.12,72.36,0.69,18.9,54.15,Cartão Débito,Em Transporte,Zona Oeste,Sim
926,2025-02-04,18:47,Tuesday,Mercado Fácil,Mercado,Macarrão,Média,Sim,75,33,64.0,3.3,3,86.56,259.68,17.36,5.52,271.52,Cartão Débito,Cancelado,Centro,Não
1363,2025-05-02,16:49,Friday,Pastel do Centro,Lanches,Coxinha,Baixa,Não,7,24,,10.47,5,45.07,225.35,8.62,6.54,227.43,Pix,Cancelado,Zona Leste,Sim
9084,2025-02-21,21:49,Friday,Pastel do Centro,Lanches,Coxinha,Baixa,Sim,45,20,36.0,10.53,5,76.58,382.9,13.75,6.6,390.05,Dinheiro,Cancelado,Zona Sul,Sim
7608,2025-02-16,09:23,Sunday,Pizza Mania,Pizzaria,Lasanha,Alta,Não,14,42,53.0,9.6,3,79.4,238.2,2.87,8.36,232.71,Pix,Cancelado,Zona Oeste,Não
3597,2025-03-05,23:18,Wednesday,Sushi Express,Japonesa,Sushi Combo,Alta,Não,9,52,81.0,1.61,3,15.55,46.65,6.63,7.89,45.39,Cartão Crédito,Em Transporte,Zona Norte,Não
334,2025-01-31,08:29,Friday,Doce Sabor,Sobremesas,Brownie,Baixa,Não,25,8,41.0,9.93,2,73.56,147.12,8.28,10.01,145.39,Pix,Em Transporte,Zona Norte,Sim
1056,2025-04-20,21:38,Sunday,Mercado Fácil,Mercado,Macarrão,Média,Sim,46,35,45.0,9.5,2,286.08,572.16,20.0,24.11,568.05,Cartão Crédito,Cancelado,Zona Sul,Sim
3764,2025-04-20,10:10,Sunday,Mercado Fácil,Mercado,Leite,Média,Não,12,29,39.0,5.11,1,88.66,88.66,6.56,5.36,89.86,Pix,Cancelado,Centro,Sim
7244,2025-05-20,20:24,Tuesday,Sushi Express,Japonesa,Hot Roll,Alta,Sim,68,36,114.0,9.93,1,21.23,21.23,19.15,0.31,40.07,Cartão Débito,Cancelado,Zona Leste,Não
160,2025-06-06,20:37,Friday,Café Aroma,Cafeteria,Torta,Baixa,Sim,37,16,37.0,2.19,4,58.62,234.48,14.12,8.92,239.68,Cartão Crédito,Cancelado,Centro,Sim
2887,2025-05-06,19:07,Tuesday,Fit Green,Saudável,Suco Verde,Média,Sim,55,32,44.0,4.93,5,9.52,47.6,5.21,7.98,44.83,Dinheiro,Cancelado,Zona Leste,Sim
1871,2025-02-24,22:18,Monday,Pizza Mania,Pizzaria,Lasanha,Alta,Não,6,58,70.0,12.05,2,27.55,55.1,19.67,23.02,51.75,Vale Refeição,Em Transporte,Zona Oeste,Não
2842,2025-05-25,23:53,Sunday,Burger House,Hamburgueria,Combo Burger,Média,Não,8,43,80.0,2.27,2,39.31,78.62,11.83,22.85,67.6,,Em Transporte,,Sim
3576,2025-01-21,17:08,Tuesday,Sushi Express,Japonesa,Yakissoba,Alta,Não,9,63,82.0,12.93,1,32.32,32.32,3.36,4.99,30.69,Dinheiro,Em Transporte,Zona Norte,Não
1167,2025-03-11,20:43,Tuesday,Churras Grill,Churrasco,Espetinho,Alta,Sim,80,66,,2.71,2,8.52,17.04,4.58,16.77,4.85,Dinheiro,Cancelado,Zona Norte,Sim
6537,2025-05-13,13:50,Tuesday,Pizza Mania,Pizzaria,Lasanha,Alta,Sim,77,49,113.0,3.52,1,53.29,53.29,5.23,12.91,45.61,Vale Refeição,Entregue,Centro,Não
5892,2025-04-17,20:26,Thursday,Pizza Mania,Pizzaria,Pizza Mussarela,Alta,Sim,35,69,108.0,6.17,5,10.72,53.6,15.67,13.73,55.54,Dinheiro,Cancelado,Zona Sul,Sim
9461,2025-06-08,16:43,Sunday,Farmácia Vida,Farmácia,Dipirona,Baixa,Não,10,19,45.0,5.04,2,15.09,30.18,15.11,16.54,28.75,Pix,Cancelado,Zona Oeste,Sim
9369,2025-05-29,08:27,Thursday,Doce Sabor,Sobremesas,Brownie,Baixa,Não,12,20,49.0,13.53,5,42.6,213.0,9.33,26.49,195.84,Pix,Entregue,Centro,Sim
9753,2025-02-20,15:26,Thursday,Churras Grill,Churrasco,Churrasco Premium,Alta,Não,12,61,97.0,13.68,4,35.19,140.76,5.04,15.21,130.59,Vale Refeição,Entregue,Zona Norte,Não
9799,2025-05-23,08:45,Friday,Farmácia Vida,Farmácia,Sabonete,Baixa,Não,10,23,55.0,2.41,1,18.16,18.16,19.74,5.83,32.07,Cartão Crédito,Cancelado,Centro,Sim
2145,2025-05-11,11:10,Sunday,Mercado Fácil,Mercado,Arroz,Média,Sim,59,31,60.0,7.44,1,81.6,81.6,0.43,8.14,73.89,Cartão Crédito,Em Transporte,Zona Norte,Não
2168,2025-01-10,12:15,Friday,Mercado Fácil,Mercado,Macarrão,Média,Sim,43,22,58.0,5.91,3,74.48,223.44,17.87,15.48,225.83,Vale Refeição,Cancelado,Zona Leste,Sim
1420,2025-02-24,17:31,Monday,Farmácia Vida,Farmácia,Vitamina C,Baixa,Não,7,24,52.0,13.07,5,20.25,101.25,15.99,14.5,102.74,Cartão Débito,Cancelado,Zona Sul,Sim
3914,2025-03-29,16:20,Saturday,Churras Grill,Churrasco,Costela,Alta,Não,12,61,85.0,4.05,5,74.98,374.9,13.04,5.17,382.77,Cartão Débito,Em Transporte,Zona Leste,Sim
3604,2025-01-13,17:30,Monday,Farmácia Vida,Farmácia,Vitamina C,Baixa,Não,11,5,43.0,4.14,5,75.96,379.8,16.44,9.94,386.3,Cartão Crédito,Em Transporte,Zona Oeste,Sim
2809,2025-01-14,12:49,Tuesday,Mercado Fácil,Mercado,Arroz,Média,Sim,79,43,60.0,13.49,2,37.48,74.96,10.08,13.67,71.37,Cartão Crédito,Cancelado,Zona Leste,Não
7189,2025-01-24,10:16,Friday,Café Aroma,Cafeteria,Café Expresso,Baixa,Não,15,9,34.0,13.92,2,67.88,135.76,14.09,8.8,141.05,Cartão Crédito,Em Transporte,Zona Sul,Sim
4817,2025-04-28,20:37,Monday,Farmácia Vida,Farmácia,Shampoo,Baixa,Sim,41,10,38.0,9.92,4,20.82,83.28,14.0,8.91,88.37,Pix,Cancelado,,Sim
4028,2025-03-07,17:17,Friday,Fit Green,Saudável,Wrap Frango,Média,Não,23,35,68.0,10.09,1,21.4,21.4,18.16,9.43,30.13,Cartão Crédito,Cancelado,Zona Oeste,Sim
4115,2025-05-19,17:15,Monday,Pizza Mania,Pizzaria,Pizza Calabresa,Alta,Não,24,69,105.0,2.4,5,84.42,422.1,13.96,17.01,419.05,Dinheiro,Cancelado,Zona Sul,Sim
2206,2025-05-10,13:57,Saturday,Café Aroma,Cafeteria,Café Expresso,Baixa,Sim,48,19,44.0,9.45,2,25.65,51.3,11.3,24.94,37.66,Pix,Entregue,Zona Leste,Sim
8775,2025-04-13,10:48,Sunday,Burger House,Hamburgueria,Milk Shake,Média,Não,11,44,70.0,6.24,1,1179.1200000000001,1179.12,19.25,18.95,1179.42,Vale Refeição,Em Transporte,Zona Leste,Sim
5937,2025-06-27,19:16,Friday,Pizza Mania,Pizzaria,Pizza Frango,Alta,Sim,38,49,77.0,7.92,4,83.04,332.16,19.29,21.46,329.99,Cartão Débito,Em Transporte,Zona Norte,Não
8946,2025-05-12,08:28,Monday,Fit Green,Saudável,Suco Verde,Média,Não,10,32,62.0,1.62,1,17.07,17.07,11.35,22.2,6.22,Cartão Débito,Em Transporte,Zona Leste,Sim
8656,2025-02-04,19:02,Tuesday,Farmácia Vida,Farmácia,Sabonete,Baixa,Sim,75,24,40.0,13.47,5,37.96,189.8,9.83,28.08,171.55,Cartão Débito,Em Transporte,Zona Norte,Sim
8940,2025-01-16,21:14,Thursday,Pizza Mania,Pizzaria,Pizza Mussarela,Alta,Sim,49,36,55.0,11.63,4,60.91,243.64,7.61,22.08,229.17,Pix,Em Transporte,Zona Sul,Sim
3760,2025-04-17,15:28,Thursday,Mercado Fácil,Mercado,Macarrão,Média,Não,6,35,46.0,10.85,3,70.91,212.73,13.19,5.85,220.07,Pix,Cancelado,Zona Norte,Não
6422,2025-02-12,20:51,Wednesday,Doce Sabor,Sobremesas,Pudim,Baixa,Sim,43,16,48.0,8.92,2,21.19,42.38,18.71,10.26,50.83,Cartão Crédito,Em Transporte,Centro,Sim
9564,2025-03-20,13:12,Thursday,Doce Sabor,Sobremesas,Açaí,Baixa,Sim,64,25,63.0,1.86,3,59.38,178.14,1.8,27.88,152.06,Pix,Cancelado,Zona Norte,Sim
4905,2025-02-17,22:12,Monday,Café Aroma,Cafeteria,Torta,Baixa,Não,7,12,50.0,14.93,5,85.74,428.7,1.76,19.29,411.17,Cartão Crédito,Em Transporte,Zona Oeste,Sim
4327,2025-05-01,15:57,Thursday,Pastel do Centro,Lanches,Coxinha,Baixa,Não,11,22,39.0,14.45,5,35.85,179.25,3.02,28.47,153.8,Cartão Crédito,Em Transporte,Zona Leste,Sim
590,2025-05-03,13:01,Saturday,Café Aroma,Cafeteria,Cappuccino,Baixa,Sim,39,16,30.0,7.58,1,28.09,28.09,16.62,12.49,32.22,Cartão Crédito,Em Transporte,Zona Oeste,Sim
8849,2025-04-30,11:06,Wednesday,Sushi Express,Japonesa,Sushi Combo,Alta,Sim,69,44,111.0,3.47,5,37.8,189.0,4.01,26.21,166.8,Cartão Crédito,Cancelado,Zona Oeste,Sim
6661,2025-06-27,09:57,Friday,Pastel do Centro,Lanches,Coxinha,Baixa,Não,9,21,53.0,6.16,4,55.6,222.4,4.6,7.8,219.2,Vale Refeição,Cancelado,Zona Sul,Sim
1206,2025-06-09,08:41,Monday,Mercado Fácil,Mercado,Leite,Média,Não,22,30,43.0,4.82,2,24.79,49.58,13.09,22.81,39.86,Dinheiro,Entregue,Zona Norte,Sim
6678,2025-05-22,15:55,Thursday,Pastel do Centro,Lanches,Coxinha,Baixa,Não,24,10,38.0,4.66,2,39.98,79.96,2.41,5.78,76.59,,Em Transporte,Centro,Não
1480,2025-01-20,11:48,Monday,Pizza Mania,Pizzaria,Pizza Calabresa,Alta,Sim,43,51,78.0,8.24,3,25.14,75.42,3.85,19.25,60.02,Pix,Entregue,Zona Norte,Sim
3541,2025-05-07,23:21,Wednesday,Café Aroma,Cafeteria,Pão Queijo,Baixa,Não,5,7,36.0,4.91,2,20.01,40.02,14.16,24.74,29.44,Cartão Crédito,Entregue,Centro,Sim
